EmpID;Age;Attrition;BusinessTravel;Department;DistanceFromHome;Education;EducationField;EnvironmentSatisfaction;Gender;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;NumCompaniesWorked;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager
RM317;49;No;Travel_Rarely;Research & Development;1;2;Technical Degree;3;Female;2;4;Healthcare Representative;3;Single;13964;7;Yes;0;3;4;0;25;2;3;7;1;0;7
RM376;49;No;Travel_Rarely;Research & Development;7;3;Other;2;Male;2;3;Healthcare Representative;3;Single;10965;8;No;0;4;3;0;26;2;3;5;2;0;0
RM474;49;No;Travel_Rarely;Research & Development;18;4;Life Sciences;4;Male;2;5;Research Director;3;Divorced;19502;1;Yes;0;3;3;1;31;5;3;31;9;0;9
RM608;49;Yes;Travel_Rarely;Sales;11;3;Marketing;3;Female;3;3;Sales Executive;4;Married;7654;1;No;0;3;1;2;9;3;4;9;8;7;7
RM640;49;No;Travel_Rarely;Research & Development;1;3;Technical Degree;3;Female;3;1;Research Scientist;1;Married;3580;2;No;0;3;2;1;7;2;3;4;2;0;2
RM678;49;No;Travel_Rarely;Research & Development;8;2;Other;1;Female;3;3;Laboratory Technician;2;Married;7403;4;No;0;3;3;1;29;3;2;26;9;1;7
RM822;49;No;Travel_Rarely;Sales;8;4;Technical Degree;4;Male;2;4;Sales Executive;2;Married;13120;6;No;0;3;2;1;22;3;3;9;8;2;3
RM900;49;No;Travel_Rarely;Research & Development;4;2;Medical;1;Male;2;5;Manager;3;Married;18711;2;No;0;3;3;1;23;2;4;1;0;0;0
RM1007;49;Yes;Travel_Frequently;Research & Development;28;2;Life Sciences;1;Male;2;2;Laboratory Technician;1;Single;4284;3;No;0;4;1;0;20;2;3;4;3;1;3
RM1045;49;No;Travel_Rarely;Research & Development;5;4;Technical Degree;1;Male;3;2;Healthcare Representative;3;Married;6651;2;No;0;3;2;1;20;0;2;3;2;1;2
RM1055;49;No;Travel_Rarely;Research & Development;7;4;Life Sciences;3;Male;3;3;Healthcare Representative;2;Divorced;10466;3;No;0;3;2;2;29;3;3;8;7;0;7
RM1072;49;No;Travel_Rarely;Research & Development;3;2;Medical;3;Female;2;2;Laboratory Technician;1;Married;4789;4;No;0;4;1;1;10;3;3;3;2;1;2
RM1148;49;No;Travel_Rarely;Research & Development;25;4;Life Sciences;3;Female;3;1;Laboratory Technician;1;Married;3211;1;No;0;3;4;1;10;3;2;9;6;1;4
RM1177;49;No;Travel_Rarely;Research & Development;22;4;Other;1;Female;3;4;Research Director;2;Married;16413;3;No;0;3;2;2;27;2;3;4;2;1;2
RM1182;49;No;Travel_Rarely;Research & Development;6;1;Life Sciences;3;Female;2;4;Healthcare Representative;3;Married;13966;2;Yes;0;3;2;1;30;3;3;15;11;2;12
RM1193;49;No;Travel_Rarely;Research & Development;16;3;Medical;4;Female;3;1;Laboratory Technician;1;Divorced;2587;4;Yes;0;3;2;1;17;2;2;2;2;2;2
RM1196;49;No;Travel_Rarely;Research & Development;1;3;Life Sciences;3;Male;3;4;Manager;3;Single;15379;4;No;0;3;1;0;23;2;3;8;7;0;0
RM1255;49;No;Travel_Rarely;Sales;11;4;Marketing;4;Female;3;2;Sales Executive;4;Single;4507;3;No;0;3;3;0;8;1;4;5;1;0;4
RM1378;49;No;Travel_Frequently;Research & Development;2;1;Life Sciences;2;Male;3;5;Research Director;4;Married;19161;3;No;0;3;4;0;28;3;3;5;4;4;3
RM1469;49;No;Travel_Frequently;Sales;2;3;Medical;4;Male;2;2;Sales Executive;2;Married;5390;2;No;0;3;4;0;17;3;2;9;6;0;8
RM1469;49;No;Travel_Frequently;Sales;2;3;Medical;4;Male;2;2;Sales Executive;2;Married;5390;2;No;0;3;4;0;17;3;2;9;6;0;8
RM037;50;Yes;Travel_Rarely;Sales;3;2;Marketing;1;Male;2;1;Sales Representative;3;Married;2683;1;Yes;0;3;3;0;3;2;3;3;2;0;2
RM063;50;No;Travel_Rarely;Research & Development;7;2;Medical;2;Female;2;5;Research Director;3;Divorced;18740;5;Yes;0;3;4;1;29;2;2;27;3;13;8
RM107;50;No;Travel_Frequently;Research & Development;1;3;Life Sciences;1;Female;3;5;Research Director;2;Married;18172;3;Yes;0;3;1;0;28;1;2;8;3;0;7
RM132;50;No;Travel_Frequently;Sales;12;3;Marketing;3;Female;3;3;Sales Executive;4;Single;9208;4;No;0;3;4;0;16;3;3;2;2;2;1
RM166;50;No;Travel_Rarely;Research & Development;11;3;Life Sciences;3;Female;3;5;Manager;2;Single;19926;3;No;0;3;2;0;21;5;3;5;4;4;4
RM184;50;No;Travel_Rarely;Research & Development;1;3;Medical;3;Male;2;1;Laboratory Technician;3;Married;3690;2;No;0;3;4;1;5;2;2;3;2;0;2
RM234;50;No;Travel_Rarely;Sales;1;4;Medical;4;Female;3;5;Manager;4;Divorced;19517;3;No;0;3;3;1;32;3;2;7;0;0;6
RM280;50;No;Travel_Rarely;Research & Development;4;1;Life Sciences;1;Male;3;5;Research Director;2;Divorced;19144;3;No;0;3;1;2;28;4;2;10;4;1;6
RM368;50;No;Travel_Rarely;Research & Development;10;3;Technical Degree;4;Male;2;3;Healthcare Representative;4;Single;10496;6;No;0;3;4;0;20;2;3;4;3;1;3
RM426;50;No;Travel_Rarely;Research & Development;29;4;Life Sciences;2;Male;2;4;Manager;3;Married;17046;0;No;0;3;2;1;28;2;3;27;10;15;7
RM478;50;No;Travel_Frequently;Human Resources;3;3;Medical;1;Male;3;5;Manager;2;Married;18200;1;No;0;3;3;1;32;2;3;32;5;10;7
RM524;50;No;Travel_Rarely;Research & Development;28;1;Medical;4;Male;4;1;Laboratory Technician;3;Married;3221;1;Yes;0;3;3;3;20;3;3;20;8;3;8
RM529;50;Yes;Travel_Frequently;Sales;8;2;Technical Degree;2;Male;3;2;Sales Executive;3;Married;6796;3;Yes;0;3;1;1;18;4;3;4;3;1;3
RM540;50;No;Travel_Rarely;Sales;8;4;Marketing;4;Male;3;1;Sales Representative;2;Married;3875;7;No;0;3;4;1;4;2;3;2;2;2;2
RM589;50;No;Travel_Rarely;Research & Development;2;3;Medical;3;Male;3;4;Research Director;3;Married;17639;5;No;0;3;4;0;30;3;3;4;3;0;3
RM654;50;No;Non-Travel;Research & Development;2;4;Life Sciences;1;Male;3;4;Manager;1;Divorced;17924;1;No;0;3;4;1;31;3;3;31;6;14;7
RM715;50;No;Travel_Rarely;Research & Development;1;2;Medical;4;Male;3;4;Research Director;4;Divorced;17399;9;No;0;4;3;1;32;1;2;5;4;1;3
RM722;50;No;Travel_Rarely;Research & Development;24;3;Life Sciences;4;Male;3;4;Manufacturing Director;3;Married;13973;3;Yes;0;3;4;1;22;2;3;12;11;1;5
RM743;50;No;Travel_Rarely;Research & Development;9;3;Life Sciences;1;Male;3;1;Laboratory Technician;4;Married;2380;4;No;0;3;2;0;8;5;3;1;0;0;0
RM752;50;No;Non-Travel;Sales;1;3;Life Sciences;4;Female;3;2;Sales Executive;3;Married;6347;0;No;0;3;1;1;19;3;3;18;7;0;13
RM767;50;No;Travel_Rarely;Research & Development;2;4;Medical;2;Male;3;5;Research Director;3;Married;19237;2;Yes;0;3;4;1;29;2;2;8;1;7;7
RM802;50;Yes;Travel_Frequently;Sales;1;4;Other;4;Male;3;2;Sales Executive;3;Single;4728;3;Yes;0;3;4;0;5;4;3;0;0;0;0
RM868;50;No;Travel_Frequently;Research & Development;2;3;Medical;4;Female;3;4;Manager;1;Married;17856;2;No;0;4;3;1;32;3;3;2;2;2;2
RM946;50;No;Travel_Rarely;Research & Development;28;3;Life Sciences;4;Female;3;4;Research Director;1;Married;16880;4;Yes;0;3;2;0;25;2;3;3;2;1;2
RM1087;50;No;Travel_Frequently;Research & Development;22;5;Medical;3;Male;1;4;Research Director;4;Single;14411;1;Yes;0;3;4;0;32;2;3;32;6;13;9
RM1127;50;No;Travel_Rarely;Sales;9;3;Marketing;3;Male;3;5;Manager;3;Married;19331;4;Yes;0;3;3;1;27;2;3;1;0;0;0
RM1139;50;No;Travel_Frequently;Research & Development;20;5;Medical;2;Male;3;4;Healthcare Representative;3;Married;11245;2;Yes;0;3;3;1;32;3;3;30;8;12;13
RM1178;50;No;Travel_Rarely;Research & Development;17;5;Life Sciences;4;Female;2;3;Research Director;1;Divorced;13269;5;No;0;3;3;3;19;3;3;14;11;1;11
RM1453;50;Yes;Travel_Frequently;Sales;1;4;Life Sciences;2;Male;3;2;Sales Executive;3;Divorced;6728;7;No;0;3;4;2;12;3;3;6;3;0;1
RM1462;50;Yes;Travel_Rarely;Sales;28;3;Marketing;4;Male;2;3;Sales Executive;1;Divorced;10854;4;Yes;0;3;2;1;20;3;3;3;2;2;0
RM1462;50;Yes;Travel_Rarely;Sales;28;3;Marketing;4;Male;2;3;Sales Executive;1;Divorced;10854;4;Yes;0;3;2;1;20;3;3;3;2;2;0
RM088;51;No;Travel_Rarely;Research & Development;9;4;Life Sciences;4;Male;3;1;Laboratory Technician;4;Married;2075;3;No;0;4;2;2;10;4;3;4;2;0;3
RM092;51;No;Travel_Rarely;Sales;21;4;Marketing;3;Male;3;2;Sales Executive;4;Single;5441;0;Yes;0;4;4;0;11;2;1;10;7;1;0
RM111;51;No;Travel_Frequently;Research & Development;1;4;Medical;1;Female;2;3;Healthcare Representative;1;Single;7484;3;No;0;4;3;0;23;1;2;13;12;12;8
RM124;51;No;Travel_Rarely;Research & Development;6;3;Life Sciences;1;Male;3;5;Research Director;3;Single;19537;7;No;0;3;3;0;23;5;3;20;18;15;15
RM137;51;Yes;Travel_Frequently;Research & Development;8;4;Life Sciences;1;Male;1;3;Manufacturing Director;4;Single;10650;2;No;0;3;4;0;18;2;3;4;2;0;3
RM157;51;No;Travel_Rarely;Research & Development;7;4;Medical;2;Male;2;2;Manufacturing Director;3;Married;6132;2;No;0;3;3;0;10;2;3;1;0;0;0
RM190;51;No;Travel_Rarely;Research & Development;3;3;Medical;4;Female;3;4;Healthcare Representative;2;Single;13734;3;No;0;3;3;0;21;6;3;7;7;1;0
RM214;51;No;Travel_Rarely;Research & Development;8;4;Life Sciences;2;Male;2;3;Research Director;2;Married;12490;5;No;0;3;4;2;16;5;1;10;9;4;7
RM259;51;No;Travel_Rarely;Research & Development;1;3;Life Sciences;3;Male;3;1;Research Scientist;4;Married;2723;1;No;0;3;2;0;1;0;2;1;0;0;
RM300;51;No;Travel_Rarely;Research & Development;2;3;Medical;4;Male;1;2;Manufacturing Director;2;Divorced;5482;5;No;0;3;4;1;13;3;3;4;1;1;2
RM377;51;No;Travel_Rarely;Sales;14;2;Life Sciences;3;Female;3;2;Sales Executive;4;Married;4936;4;No;0;3;3;1;18;2;2;7;7;0;7
RM617;51;No;Travel_Rarely;Sales;26;4;Marketing;1;Female;3;4;Manager;3;Married;16307;2;No;0;3;3;1;29;2;2;20;6;4;17
RM780;51;Yes;Travel_Rarely;Research & Development;4;4;Life Sciences;1;Male;3;1;Research Scientist;3;Married;2461;9;Yes;0;3;3;3;18;2;4;10;0;2;7
RM919;51;No;Travel_Frequently;Sales;9;3;Life Sciences;4;Male;3;5;Manager;2;Divorced;19847;4;Yes;0;4;1;1;31;5;2;29;10;11;10
RM931;51;No;Travel_Frequently;Research & Development;6;2;Medical;2;Female;2;1;Laboratory Technician;3;Single;2838;0;No;0;3;2;0;8;6;2;7;0;7;7
RM963;51;No;Travel_Rarely;Human Resources;5;3;Life Sciences;3;Male;3;4;Manager;2;Divorced;14026;1;Yes;0;3;2;1;33;2;3;33;9;0;10
RM972;51;No;Travel_Rarely;Research & Development;11;2;Technical Degree;4;Female;2;4;Manufacturing Director;2;Single;13142;3;No;0;3;2;0;29;1;2;5;2;0;3
RM988;51;No;Travel_Frequently;Sales;2;3;Marketing;2;Male;3;3;Sales Executive;2;Married;10596;2;No;0;3;2;0;14;5;3;4;2;3;2
RM1276;51;No;Travel_Rarely;Research & Development;3;3;Technical Degree;1;Female;3;3;Manager;3;Married;13116;2;No;0;3;4;0;15;2;3;2;2;2;2
RM191;52;No;Travel_Rarely;Research & Development;1;4;Life Sciences;3;Male;2;5;Manager;3;Married;19999;0;No;0;3;1;1;34;5;3;33;18;11;9
RM231;52;No;Travel_Rarely;Research & Development;2;3;Life Sciences;3;Female;2;1;Laboratory Technician;4;Single;3212;7;No;0;3;2;0;6;3;2;2;2;2;2
RM238;52;No;Non-Travel;Sales;2;4;Life Sciences;1;Male;2;5;Manager;3;Single;19068;1;Yes;0;3;4;0;33;2;4;33;7;15;12
RM318;52;Yes;Travel_Rarely;Research & Development;8;4;Medical;3;Male;2;2;Research Scientist;2;Married;4941;2;No;0;3;1;0;11;3;2;8;2;7;7
RM407;52;No;Travel_Rarely;Research & Development;3;3;Medical;4;Male;2;3;Manufacturing Director;3;Married;7969;2;Yes;0;3;3;0;28;4;3;5;4;0;
RM409;52;No;Travel_Rarely;Research & Development;4;2;Life Sciences;4;Female;3;4;Manager;4;Married;16555;2;No;0;3;4;0;31;2;1;5;2;1;4
RM469;52;No;Travel_Rarely;Research & Development;6;2;Technical Degree;4;Male;3;2;Research Scientist;1;Divorced;5577;3;Yes;0;3;2;2;18;3;3;10;9;6;9
RM562;52;No;Travel_Rarely;Sales;3;4;Marketing;3;Male;2;4;Manager;1;Married;16856;1;No;0;3;1;0;34;3;4;34;6;1;16
RM571;52;No;Non-Travel;Research & Development;19;4;Medical;4;Male;3;1;Research Scientist;4;Married;4258;0;No;0;3;1;1;5;3;3;4;3;1;2
RM588;52;No;Travel_Rarely;Research & Development;11;4;Life Sciences;4;Female;3;2;Laboratory Technician;3;Married;3149;8;No;0;4;2;1;9;3;3;5;2;1;4
RM628;52;No;Travel_Frequently;Research & Development;25;4;Medical;3;Female;2;4;Manufacturing Director;4;Married;13826;3;No;0;4;3;0;31;3;3;9;8;0;0
RM700;52;No;Travel_Rarely;Research & Development;1;2;Life Sciences;4;Male;3;4;Manager;4;Married;17099;2;No;0;3;2;1;26;2;2;9;8;7;8
RM750;52;Yes;Travel_Rarely;Sales;2;1;Marketing;1;Female;1;5;Manager;4;Married;19845;1;No;0;3;4;1;33;3;3;32;14;6;9
RM807;52;No;Travel_Rarely;Research & Development;7;4;Life Sciences;2;Male;3;3;Healthcare Representative;2;Single;10445;7;No;0;3;4;0;18;4;3;8;6;4;0
RM948;52;Yes;Travel_Rarely;Sales;5;3;Life Sciences;2;Male;3;3;Sales Executive;2;Single;8446;9;Yes;0;3;3;0;10;2;2;8;7;7;7
RM995;52;No;Travel_Frequently;Research & Development;28;2;Medical;4;Female;4;4;Manufacturing Director;3;Married;13247;2;Yes;0;3;2;1;24;3;2;5;3;0;2
RM1001;52;No;Travel_Rarely;Research & Development;8;4;Other;3;Female;3;1;Laboratory Technician;1;Married;2950;9;No;0;3;3;0;12;2;1;5;4;0;4
RM1435;52;No;Non-Travel;Sales;29;4;Life Sciences;1;Male;3;1;Sales Representative;4;Divorced;3482;2;No;0;3;2;2;16;3;2;9;8;0;0
RM019;53;No;Travel_Rarely;Sales;2;4;Life Sciences;1;Female;2;4;Manager;4;Married;15427;2;No;0;3;3;0;31;3;3;25;8;3;7
RM026;53;No;Travel_Rarely;Research & Development;5;3;Other;3;Female;3;5;Manager;3;Divorced;19094;4;No;0;3;4;1;26;3;2;14;13;4;
RM153;53;No;Travel_Rarely;Sales;6;2;Marketing;2;Male;3;2;Sales Representative;3;Married;2306;2;Yes;0;4;4;1;13;3;1;7;7;4;5
RM185;53;No;Travel_Rarely;Research & Development;13;2;Medical;4;Female;4;2;Manufacturing Director;1;Divorced;4450;1;No;0;3;3;2;5;3;3;4;2;1;3
RM281;53;No;Travel_Rarely;Research & Development;3;4;Medical;3;Male;3;4;Research Director;3;Married;17584;3;Yes;0;3;4;3;21;5;2;5;3;1;3
RM503;53;No;Travel_Rarely;Sales;1;1;Medical;4;Female;3;2;Sales Executive;1;Single;8381;7;No;0;4;4;0;18;2;4;14;7;8;10
RM535;53;No;Travel_Rarely;Research & Development;7;3;Life Sciences;3;Male;4;4;Research Director;3;Married;14814;3;No;0;3;3;0;32;3;3;5;1;1;3
RM557;53;No;Travel_Rarely;Research & Development;6;3;Life Sciences;4;Male;3;2;Laboratory Technician;4;Single;2450;2;No;0;3;4;0;19;4;3;2;2;2;2
RM625;53;No;Travel_Rarely;Sales;7;2;Marketing;1;Female;2;3;Sales Executive;4;Married;10934;7;Yes;0;3;4;1;35;3;3;5;2;0;4
RM647;53;No;Travel_Rarely;Sales;8;3;Marketing;1;Male;3;4;Sales Executive;4;Married;11836;5;No;0;3;3;1;28;3;3;2;0;2;2
RM650;53;No;Travel_Rarely;Research & Development;23;4;Life Sciences;4;Female;3;4;Research Director;4;Single;14275;6;No;0;3;3;0;33;0;3;12;9;3;8
RM702;53;No;Travel_Rarely;Sales;2;2;Medical;3;Male;3;4;Manager;3;Divorced;14852;6;No;0;3;3;1;22;3;4;17;13;15;2
RM761;53;No;Travel_Frequently;Sales;2;3;Marketing;3;Female;2;3;Sales Executive;2;Married;7525;2;No;0;3;1;1;30;2;3;15;7;6;12
RM859;53;No;Travel_Rarely;Research & Development;7;2;Medical;4;Female;3;5;Manager;3;Divorced;18606;3;No;0;3;2;1;26;6;3;7;7;4;7
RM1044;53;No;Travel_Rarely;Research & Development;2;3;Medical;4;Male;4;4;Research Director;2;Single;16598;4;No;0;3;2;0;35;2;2;9;8;8;8
RM1112;53;Yes;Travel_Rarely;Research & Development;2;5;Technical Degree;3;Female;2;3;Manufacturing Director;4;Married;10169;0;No;0;3;2;1;34;4;3;33;7;1;9
RM1204;53;No;Travel_Rarely;Research & Development;24;4;Medical;2;Male;4;3;Healthcare Representative;4;Married;7005;3;No;0;3;3;0;11;2;3;4;3;1;2
RM1269;53;No;Non-Travel;Research & Development;1;4;Medical;1;Female;2;4;Manufacturing Director;3;Married;12965;4;Yes;0;4;4;3;27;2;2;3;2;0;2
RM1397;53;Yes;Travel_Rarely;Sales;24;4;Life Sciences;1;Male;3;3;Sales Executive;1;Single;10448;6;Yes;0;3;2;0;15;2;2;2;2;2;2
RM096;54;No;Travel_Rarely;Research & Development;2;4;Technical Degree;1;Female;3;3;Research Director;3;Married;13549;9;No;0;3;1;1;16;5;1;4;3;0;3
RM113;54;No;Non-Travel;Human Resources;26;3;Human Resources;4;Female;4;4;Manager;4;Single;17328;2;Yes;0;3;3;0;23;3;3;5;3;4;4
RM220;54;No;Travel_Rarely;Sales;3;3;Marketing;4;Female;3;2;Sales Executive;1;Married;5940;2;No;0;3;4;1;16;4;3;6;2;0;5
RM333;54;No;Travel_Frequently;Research & Development;20;4;Life Sciences;4;Female;3;2;Research Scientist;3;Single;4869;3;No;0;3;4;0;20;4;2;4;3;0;3
RM393;54;No;Travel_Rarely;Research & Development;5;2;Medical;1;Male;3;5;Research Director;1;Married;19406;4;No;0;3;3;1;24;4;2;4;2;1;2
RM432;54;No;Travel_Rarely;Research & Development;8;4;Life Sciences;3;Female;3;2;Laboratory Technician;3;Single;3780;7;No;0;3;3;0;19;3;3;1;0;0;0
RM511;54;No;Travel_Rarely;Human Resources;19;4;Medical;3;Male;3;3;Human Resources;2;Married;10725;2;No;0;3;3;1;16;1;4;9;7;7;1
RM576;54;No;Travel_Rarely;Research & Development;19;4;Medical;4;Female;3;2;Manufacturing Director;1;Divorced;5485;9;Yes;0;3;2;2;9;4;3;5;3;1;4
RM729;54;No;Travel_Rarely;Research & Development;17;3;Technical Degree;3;Female;3;3;Manufacturing Director;3;Married;10739;8;No;0;3;3;1;22;2;3;10;7;0;8
RM772;54;No;Travel_Rarely;Sales;2;4;Life Sciences;3;Female;2;3;Sales Executive;3;Married;10686;6;No;0;3;2;1;13;4;3;9;4;7;0
RM891;54;No;Travel_Frequently;Research & Development;1;4;Life Sciences;4;Female;3;3;Manufacturing Director;3;Divorced;10502;7;No;0;3;1;1;33;2;1;5;4;1;4
RM895;54;No;Travel_Rarely;Research & Development;3;3;Life Sciences;4;Male;3;4;Research Director;4;Married;17779;3;No;0;3;1;0;36;2;3;10;9;0;9
RM1009;54;No;Travel_Rarely;Research & Development;1;3;Medical;4;Female;3;4;Research Director;4;Single;17328;6;No;0;3;4;0;29;3;2;20;7;12;7
RM1077;54;No;Travel_Frequently;Research & Development;11;4;Medical;2;Female;3;4;Manager;4;Divorced;16032;3;No;0;4;1;1;26;2;3;14;9;1;12
RM1185;54;No;Travel_Rarely;Research & Development;22;5;Medical;2;Female;3;4;Manager;3;Married;17426;3;No;0;4;3;1;36;6;3;10;8;4;7
RM1306;54;No;Travel_Rarely;Research & Development;7;4;Medical;4;Female;3;2;Research Scientist;4;Married;6854;4;No;0;3;2;1;14;2;2;7;1;1;7
RM1398;54;No;Travel_Rarely;Research & Development;9;2;Life Sciences;1;Female;3;2;Research Scientist;3;Married;2897;3;No;0;3;3;2;9;6;2;4;3;2;3
RM1407;54;No;Travel_Rarely;Research & Development;10;3;Medical;3;Female;3;2;Manufacturing Director;1;Single;4440;6;Yes;0;3;4;0;9;3;3;5;2;1;4
RM066;55;No;Travel_Rarely;Research & Development;8;3;Medical;4;Female;3;4;Manager;3;Divorced;14756;2;Yes;0;3;3;3;21;2;3;5;0;0;2
RM083;55;No;Travel_Rarely;Sales;1;2;Life Sciences;1;Male;3;3;Sales Executive;4;Married;10239;3;No;0;3;4;1;24;4;3;1;0;1;0
RM188;55;No;Travel_Rarely;Research & Development;14;4;Medical;3;Male;4;5;Research Director;2;Single;18722;8;No;0;3;4;0;36;3;3;24;15;2;15
RM271;55;No;Travel_Rarely;Research & Development;1;3;Medical;4;Male;3;5;Manager;1;Single;19045;0;Yes;0;3;3;0;37;2;3;36;10;4;13
RM284;55;No;Travel_Rarely;Research & Development;20;2;Technical Degree;2;Male;3;2;Laboratory Technician;4;Married;5415;3;Yes;0;3;4;1;12;4;3;10;7;0;8
RM380;55;No;Travel_Rarely;Research & Development;2;3;Life Sciences;3;Female;3;4;Manager;4;Single;16659;2;Yes;0;3;3;0;30;2;3;5;4;1;2
RM446;55;No;Travel_Rarely;Sales;18;5;Life Sciences;1;Female;3;4;Manager;2;Single;16835;3;No;0;4;4;0;37;2;3;10;9;7;7
RM569;55;Yes;Travel_Rarely;Research & Development;2;3;Medical;4;Male;3;5;Manager;1;Married;19859;5;Yes;0;3;4;1;24;2;3;5;2;1;4
RM609;55;Yes;Travel_Rarely;Sales;2;1;Medical;3;Male;3;2;Sales Executive;4;Single;5160;4;No;0;3;3;0;12;3;2;9;7;7;3
RM746;55;No;Travel_Frequently;Research & Development;18;4;Medical;3;Male;3;2;Healthcare Representative;2;Married;6385;3;Yes;0;3;4;2;17;3;3;8;7;6;7
RM775;55;No;Non-Travel;Research & Development;2;1;Medical;3;Male;2;4;Manager;1;Single;16756;7;No;0;3;2;0;31;3;4;9;7;6;2
RM788;55;No;Travel_Frequently;Research & Development;2;1;Life Sciences;4;Male;3;3;Manufacturing Director;2;Married;10976;3;No;0;3;2;1;23;4;3;3;2;1;2
RM915;55;No;Non-Travel;Research & Development;8;1;Medical;4;Male;2;4;Healthcare Representative;2;Divorced;13577;1;Yes;0;3;4;1;34;3;3;33;9;15;0
RM956;55;No;Travel_Rarely;Research & Development;2;2;Medical;4;Female;1;5;Manager;3;Married;19187;4;No;0;3;4;1;23;5;3;19;9;9;11
RM976;55;Yes;Travel_Rarely;Sales;13;4;Marketing;1;Male;4;4;Sales Executive;3;Single;13695;6;Yes;0;3;3;0;24;2;2;19;7;3;8
RM1011;55;No;Travel_Rarely;Research & Development;1;4;Medical;2;Male;4;4;Research Director;4;Divorced;14732;2;No;0;3;4;2;31;4;4;7;7;0;0
RM1066;55;No;Travel_Rarely;Research & Development;4;4;Life Sciences;4;Male;3;2;Healthcare Representative;3;Married;4035;0;Yes;0;3;2;0;4;2;3;3;2;1;2
RM1117;55;No;Travel_Rarely;Sales;26;5;Marketing;3;Male;2;5;Manager;4;Married;19586;1;No;0;4;3;1;36;3;3;36;6;2;13
RM1208;55;No;Travel_Rarely;Research & Development;22;3;Technical Degree;1;Male;2;1;Research Scientist;2;Divorced;3537;5;No;0;3;4;1;8;1;3;4;2;1;2
RM1265;55;No;Travel_Rarely;Research & Development;2;3;Medical;3;Male;2;5;Research Director;1;Married;19038;8;No;0;3;2;3;34;2;3;1;0;0;0
RM1337;55;No;Travel_Rarely;Research & Development;2;4;Technical Degree;2;Male;2;1;Research Scientist;4;Married;2662;8;No;0;4;2;1;19;2;4;5;2;0;4
RM1402;55;No;Travel_Rarely;Human Resources;26;4;Human Resources;3;Male;4;5;Manager;2;Married;19636;4;Yes;0;3;1;1;35;0;3;10;9;1;4
RM086;56;No;Travel_Rarely;Research & Development;7;3;Life Sciences;4;Male;1;3;Manufacturing Director;4;Single;7260;4;No;0;3;1;0;37;3;2;6;4;0;2
RM123;56;Yes;Travel_Rarely;Research & Development;14;4;Life Sciences;2;Female;3;1;Research Scientist;2;Married;4963;9;Yes;0;3;1;3;7;2;3;5;4;4;3
RM176;56;No;Travel_Rarely;Research & Development;8;3;Life Sciences;3;Female;3;1;Research Scientist;1;Divorced;4257;4;Yes;0;3;3;1;19;3;3;2;2;2;2
RM402;56;No;Travel_Frequently;Sales;6;3;Life Sciences;3;Female;4;4;Sales Executive;1;Married;13212;9;No;0;3;4;3;36;0;2;7;7;7;7
RM553;56;No;Travel_Rarely;Research & Development;9;3;Medical;3;Male;3;4;Healthcare Representative;4;Married;11103;7;No;0;3;3;0;30;1;2;10;7;1;1
RM773;56;No;Travel_Frequently;Research & Development;9;3;Medical;1;Female;3;1;Research Scientist;3;Married;2942;2;No;0;3;2;1;18;4;3;5;4;0;3
RM852;56;No;Travel_Rarely;Research & Development;4;4;Technical Degree;4;Female;3;5;Manager;1;Divorced;19943;4;No;0;3;4;1;28;2;3;5;2;4;2
RM957;56;No;Travel_Rarely;Human Resources;8;4;Life Sciences;4;Male;3;5;Manager;2;Single;19717;6;No;0;3;1;0;36;4;3;7;3;7;7
RM977;56;No;Travel_Rarely;Research & Development;23;3;Life Sciences;4;Male;3;4;Manufacturing Director;2;Married;13402;4;Yes;0;3;1;1;33;0;3;19;16;15;9
RM1024;56;No;Travel_Rarely;Research & Development;1;2;Life Sciences;1;Female;3;1;Research Scientist;1;Married;2066;2;No;0;4;4;1;5;3;4;3;2;1;0
RM1355;56;Yes;Travel_Rarely;Research & Development;24;2;Life Sciences;1;Male;3;1;Laboratory Technician;4;Single;2587;1;No;0;3;4;0;5;3;3;4;2;1;0
RM1372;56;No;Travel_Rarely;Sales;11;5;Marketing;4;Female;2;2;Sales Executive;1;Married;5380;4;No;0;3;3;1;6;3;3;0;0;0;0
RM1442;56;No;Non-Travel;Research & Development;1;4;Life Sciences;3;Male;3;2;Healthcare Representative;3;Divorced;6306;1;No;0;4;1;1;13;2;2;13;12;1;9
RM1445;56;Yes;Travel_Rarely;Research & Development;7;2;Technical Degree;4;Male;3;1;Laboratory Technician;3;Married;2339;8;No;0;3;4;1;14;4;1;10;9;9;8
RM164;57;No;Travel_Rarely;Research & Development;24;2;Life Sciences;3;Male;4;3;Healthcare Representative;4;Divorced;9439;3;Yes;0;3;2;1;12;2;1;5;3;1;4
RM361;57;No;Travel_Rarely;Research & Development;1;4;Medical;4;Male;3;2;Healthcare Representative;3;Married;6755;2;No;0;3;3;0;15;2;3;3;2;1;
RM425;57;No;Travel_Rarely;Sales;29;3;Marketing;1;Male;2;4;Manager;4;Divorced;14118;3;No;0;3;3;1;32;3;2;1;0;0;0
